docno,URL,text
d32,https://www.amazon.com/Bite-Size-Eyeshadows-Blendable-Ultra-Pigmented-Shimmer/dp/B085P2FL8B/ref=sr_1_25?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-25,"e.l.f. Bite-Size Eyeshadows Creamy Blendable Ultra-Pigmented & Easy to Apply On-the-go Long-lasting Vegan & Cruelty-Free Rose Water 0.12 Oz The Bite size eyeshadow is your secret weapon to a flawless face. This travel-friendly mini palette is the perfect size to go everywhere with you. The Luxe formula is smooth, creamy, blendable, and ultra-pigmented. Mix and match shades to achieve everything from a natural look to high drama eyes. After you apply your primer, foundation, and setting powder, apply as desired. For a more dramatic look, Use along with bold liquid eyeliner. E.L.F. Makes the best of Beauty accessible to every eye, lip, and face. Your originality is infinite, and we are inspired by what makes you unique. From the early explorer to the trend-obsessed beauty junkie-glam or bare faced, minimalist, maximalist and every look in between-we are for every eye, lip, and face. Proud to be 100% vegan and cruelty-free, worldwide."
d33,https://www.amazon.com/Revlon-ColorStay-Shadow-Passionate-0-16oz/dp/B0105Z23J0/ref=sr_1_26?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-26,"Revlon ColorStay Day to Night Eyeshadow Quad Longwear Shadow Palette with Transitional Shades and Buttery Soft Feel Crease & Smudge Proof 528 Passionate  0.16 oz The REVLON ColorStay 16 Hour Eye Shadow Quad is an expertly color-coordinated palette for your most gorgeous eyes yet. Rich, velvety shadows blend smoothly for a beautiful, luxurious color that wears for up to 16 hours. Ophthalmologist tested and non-irritating. These shadows won't crease, fade or smudge. Available in 12 palettes."
d34,https://www.amazon.com/HAUS-LABORATORIES-Lady-Gaga-Eyeshadow/dp/B07RS1NZ72/ref=sr_1_27?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-27,HAUS LABORATORIES By Lady Gaga: GLAM ATTACK LIQUID EYESHADOW | Pigmented Liquid Eyeshadow Available in 13 Shimmer & 4 Metallic Colors Long Lasting & Blendable Eye Makeup Vegan & Cruelty-Free
d35,https://www.amazon.com/Urban-Decay-Naked3-Eyeshadow-Palette/dp/B095PSJ7QV/ref=sr_1_28?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-28,Urban Decay Naked3 Mini Eyeshadow Palette - Pigmented Eye Makeup Palette For On the Go - Ultra Blendable - Up to 12 Hour Wear
d36,https://www.amazon.com/l-f-Bite-Size-Eyeshadow-Ultra-Pigmented-Blendable/dp/B0B432CK33/ref=sr_1_29?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-29,"e.l.f. Bite-Size Eyeshadow Ultra-Pigmented Eye Makeup Quad 4 Matte & Shimmer Shades Creamy & Blendable Powder I Love You A Latte 0.12 Oz Little compact, big impact. These on-the-go eyeshadow quads feature a combo of matte and shimmer shades to take your eyes from day to night and every mood. The luxe powder eyeshadow formula delivers rich, highly blendable color that stays put and makes a statement—whether that’s minimalist or dramatic."
d37,https://www.amazon.com/MAEPEOR-Eyeshadow-Lightweight-High-pigmented-Waterproof/dp/B0B5DGN9FQ/ref=sr_1_30?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-30,MAEPEOR Matte Liquid Eyeshadow 8 Colors Neutral Naked Smooth Creamy Eyeshadow Set Lightweight High-pigmented and Waterproof Long Lasting Matte Eyeshadow (Matte Naked 8Colors Set 1)
d38,https://www.amazon.com/W7-Eyeshadow-Long-lasting-Transition-Cruelty-free/dp/B01N6WMQ9Y/ref=sr_1_31?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-31,W7 Mighty Mattes Eyeshadow Palette - 12 Natural Nude Colors - Flawless Long-Lasting Makeup
d39,https://www.amazon.com/Eyeshadow-Metallic-Waterproof-Quick-Drying-Sparkling/dp/B08PV4B3QR/ref=sr_1_32?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-32,10 Colors Liquid Glitter Eyeshadow Set Metallic Glitter Shimmer Smokey Eye Looks Waterproof Long Lasting Quick-Drying Sparkling Eye Shadow Makeup Kits
d40,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA5NTAwODk5OTY5ODo6MDo6&url=%2FCovergirl-Enhancers-Shadow-Sheerly-Nudes%2Fdp%2FB07JNY9T38%2Fref%3Dsr_1_33_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Covergirl Eye Enhancers 4-Kit Eye Shadow Sheerly Nudes2 Count (Pack of 1) This eyeshadow kit is a collection of great shades handpicked by our makeup pros and designed to make your eye look go from day to night.
d41,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA2NzE4MzI2MDY5ODo6MDo6&url=%2FMabox-Eyeshadow-Stick-6Pcs-Waterproof%2Fdp%2FB09Y5NQPXR%2Fref%3Dsr_1_34_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Mabox Eyeshadow Stick 6Pcs - Neutral and Brown Metallic Eye Shadow Stick Makeup - Creamy & Waterproof Eyeshadow Brightener Pencil for Smoky Luminous and Metallic Eye Makeup
d42,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA3NTE4MjQzOTE5ODo6MDo6&url=%2FLUXAZA-Eyeshadow-Shimmer-Brightener-Highlighter%2Fdp%2FB0B56HGR1Z%2Fref%3Dsr_1_35_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-35-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,LUXAZA 6PCS Eyeshadow Stick SetShimmer And Matte Neutral Eyeshadow Pencil CrayonPearl Pink Cream Eye Shadow Stick MakeupLong Lasting Eye Brightener Highlighter Makeup Set
d43,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfbXRmOjIwMDA4OTM3MzQ2OTI5ODo6MDo6&url=%2FFOCALLURE-Eyeshadow-Highlighter-Waterproof-Brightener%2Fdp%2FB0BB6KZ6M8%2Fref%3Dsr_1_36_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-36-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,FOCALLURE 3 Pcs No Crease Eyeshadow SticksShimmer & Matte Eye Shadow Crayon Set with Blending Sponge BrushSmooth Texture Cream Eye Highlighter PenLong Lasting Waterproof Eyeshadow Brightener Stick MakeupBack To Youth
d44,https://www.amazon.com/Maybelline-New-York-Blushed-Nudes/dp/B00UKP1M2K/ref=sr_1_37?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-37,"Maybelline The Blushed Nudes Eyeshadow Makeup Palette Our newest 12-shade collection curated to create infinite sensuous looks, is infused with rose gold pigments for bolder blushes, provocative plums, and risque roses."
d45,https://www.amazon.com/Rimmel-Magnifeyes-Eye-Palette-Nude/dp/B01NAWTLIQ/ref=sr_1_38?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-38,Rimmel Magnif'eyes Eyeshadow Palette 001 Nude Edition Pack of 1 Rimmel offers innovative must-have products that uniquely deliver the eclectic beauty looks and lifestyle of today's London. Rimmel believes in fashion without rules and values every individual interpretation of beauty.
d46,https://www.amazon.com/Erinde-Eyeshadow-Pigmented-Blendable-Professional/dp/B09J88WHF1/ref=sr_1_39?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-39,Erinde 10 Colors Eyeshadow Palette Matte Black Grey Eyeshadow Ultra-Blendable High Pigmented Long Lasting Neutral Nude Eye Makeup Palette with Professional Brush Suitable for Older Women #04
d47,https://www.amazon.com/L-Colors-Eyeshadow-Palette/dp/B00G1RMIRO/ref=sr_1_40?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-40,"L.A. COLORS 16 Color Eyeshadow Palette Haute 1.02 Ounce An all-in-one palette with 16 matte and shimmer shadows to contour, define and create any look you desire. Smooth, velvety shades glide onto your eyelids for an array of customized looks. Complete with dual ended applicator."
d48,https://www.amazon.com/Eyeshadow-Pigmented-Naturing-Looking-Ultra-Blendable-Pawlette/dp/B09NSJP49W/ref=sr_1_41?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-41,10 Colors Eyeshadow Palette Smooth Matte Nude Eye Makeup PaletteHigh Pigmented Naturing-Looking Ultra-BlendableLong Lasting High Neutral Eyeshadow Pawlette with 3 Eyeshadow Brush(Cement color)
d49,https://www.amazon.com/essence-Eyeshadow-Pigmented-Blendable-Microplastic/dp/B0B5RDC4FS/ref=sr_1_42?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-42,essence | Disney Villains Eyeshadow Palette | 14 Highly Pigmented Blendable Shades | Vegan & Cruelty Free | Free From Parabens Alcohol Oil & Microplastic Particles (Ursula)
d50,https://www.amazon.com/Color-Rainbow-Eyeshadow-Palette-Professional/dp/B07X22X145/ref=sr_1_43?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-43,39 Color Rainbow Eyeshadow Palette - Professional Makeup Matte Metallic Shimmer Eye Shadow Palettes - Ultra Pigmented Powder Bright Vibrant Colors Shades Cosmetics Set
d51,https://www.amazon.com/LORAC-Pro-Matte-Shadow-Palette/dp/B00ZZ8XOD2/ref=sr_1_44?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-44,LORAC PRO Matte Eyeshadow Palette | Blendable Eyeshadows | Mirror Compact
d52,https://www.amazon.com/Almay-Shadow-Oyster-eyeshadow-palette/dp/B075KDZ1C1/ref=sr_1_45?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-45,"Eyeshadow Palette by Almay Longlasting Eye Makeup Single Shade Eye Color in Matte Metallic Satin and Glitter Finish Hypoallergenic 130 The World Is My Oyster 0.1 Oz Almay Shadow Squad Eyeshadow gives you four ways to express yourself in one, sleek, pressed powder compact. Let your creativity shine with one palette and four finishes. Go for subtle style with a single texture during the day, then live on the edge after hours with a dynamic combination of matte, metallic, satin, and glitter. Available in a variety of show-stopping shades. Maximize your look by pairing with Almay Gel Smooth Liner, Almay Liquid Lash Extenders Mascara, and Almay Long and Lasting Brow Color. Hypoallergenic. Ophthalmologist tested. Dermatologist tested. Almay - Quality ingredients. American science."
d53,https://www.amazon.com/Revlon-ColorStay-Shadow-Palette-Romantic/dp/B0184KD50Y/ref=sr_1_46?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-46,Revlon ColorStay Not Just Nudes Shadow Palette Romantic Nudes Endless eye looks that last all day.
d54,https://www.amazon.com/Revlon-Fierce-Prismatic-Shadow-Palette/dp/B086X7DMLY/ref=sr_1_47?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-47,"Eyeshadow Palette by Revlon So Fierce Prismatic Eye Makeup Ultra Creamy Pigmented in Blendable Matte & Pearl Finishes 961 That's A Dub 0.21 Oz Some rules are meant to be broken. Create your Fiercest look yet with Next-Level prismatic shadows in statement colors. Forget blending in. These ultra-creamy multidimensional colors have a polished finish and a high level of pearl for crystal-clear neutrals, modern smoky shades, and high-intensity brights. Even better? Our suspended gel Technology formula provides a bouncy texture and rich color without fallout, and the eye shadows won't crease or smudge either. Can be used wet or dry."
d55,https://www.amazon.com/Wet-Wild-Makeup-Palette-LongWear/dp/B08RRWWVTK/ref=sr_1_48?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-48,"Wet n Wild Color Icon Eyeshadow Makeup 5 Pan Palette My Lucky Charm Matte Shimmer Metallic Long Wearing Rich Buttery Pigment Cruelty Free Live your best life in color! This Color Icon 5-Pan Palette features an improved, richly pigmented and buttery-smooth vegan formula in matte, satin, shimmer, and metallic finishes. This specially curated palette is perfect for achieving the look of your dreams whether it's naturally soft or jaw-droppingly bold. Each shade is buttery soft for seamless blendability and easy layering. Usable both wet and dry, it's easy to create a true rainbow of creative effects that leave you looking and feeling like you've earned a 5-star rating. wet n wild starts as everyone’s first and remains a lifelong destination for vibrant and accessible beauty. Delivering over 40 years of trend-forward and all-inclusive innovations, we are your trusted beauty expert that will keep you looking fabulous without ever betraying your budget. From the bold ‘n’ bright to the neutral ‘n’ nuanced, we set out to spoil you with options while setting the gold standard of achievability. So go ahead, get your feet wet with us again and go wild with your imagination"
d56,https://www.amazon.com/Shimmer-Eyeshadow-Vodisa-Waterproof-Cosmetics/dp/B073PCY8SH/ref=sr_1_49?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-49,Matte and Shimmer Eyeshadow Palette Vodisa 25 Long Lasting Blendable Warm Eye Shadows Glitter Makeup Kit Make Up Brushes Set Nude Smoky Waterproof Beauty Cosmetics High Pigment Powder Pallet 25B
d57,https://www.amazon.com/FOCALLURE-Eyeshadow-Waterproof-Highlighter-Straight-up/dp/B09F6DPPYS/ref=sr_1_50?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-50,FOCALLURE 2 Pcs Cream Eyeshadow StickShimmer Eyeshadow Pencil CrayonHigh Pigmented Eye Shadow PenWaterproof Long Lasting Eye Highlighter StickStraight-up Classy
d58,https://www.amazon.com/UCANBE-Professional-Eyeshadow-Waterproof-Highlighter/dp/B08GP3CFLC/ref=sr_1_51?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-51,UCANBE Professional 86 Colors Eyeshadow Palette with 15pcs Makeup Brushes Set Matte Glitter Long Lasting Highly Pigmented Waterproof Contour Blush Powder Highlighter All in One
d59,https://www.amazon.com/LOreal-Paris-Makeup-Powder-Eyeshadow/dp/B01643G5E6/ref=sr_1_52?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-52,L'Oréal Paris Colour Riche Monos Eyeshadow Paris Beach 0.12 oz. (K1956300) Colour Riche Monos celebrate vibrant self-expression with 20 colors ranging from matte to shimmery finishes. Experience cutting edge gel-to-powder technology and easy application inspired by makeup artists. Discover your newest color obsession. Gel to Powder Technology Exquisite Color Richness Soft and Velvety Texture Shimmery and Matte Finishes Application has never been easier. Sweep shadow across eyelid using your fingertip. The soft velvet texture provides a feeling of extreme comfort and lightweight color that lasts all day.
d60,https://www.amazon.com/Pacifica-Beauty-Shadow-Nudes-Ounce/dp/B071WQMP29/ref=sr_1_53?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-53,"Pacifica Beauty Pink Nudes Mineral Eyeshadow Palette 10 Neutral Shades For Natural or Smoky Eye Look Eye Makeup Longwearing and Blendable Infused with Coconut Water 100% Vegan and Cruelty Free Pacifica's Pink Nudes Mineral Eyeshadow Palette is a collection of 10 coconut infused eyeshadows in matte pinks, warm nudes and browns with luminizing highlighters for pop. All Pacifica products are 100% vegan and cruelty-free."
d61,https://www.amazon.com/LOreal-Paris-Makeup-Powder-Eyeshadow/dp/B06XF25P4D/ref=sr_1_54?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-54,L'Oreal Paris Colour Riche Monos Eyeshadow Matte Chill 0.12 oz. Color Riche Monos celebrate vibrant self-expression with 20 colors ranging from matte to shimmery finishes. Experience cutting edge gel-to-powder technology and easy application inspired by makeup artists. Discover your newest color obsession.
d62,https://www.amazon.com/UCANBE-Spotlight-Eyeshadow-Professional-Waterproof/dp/B07YC98BF8/ref=sr_1_55?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-55,UCANBE Spotlight Eyeshadow Palette Professional 40 Color Eye Shadow Matte Shimmer Makeup Pallet Highly Pigmented Colorful Powder Long Lasting Waterproof Eye Shadow
d63,https://www.amazon.com/EyeShadow-Palette-Eyeshadow-eyeshadow-waterproof/dp/B09J26QFT3/ref=sr_1_56?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-56,Dark Brown EyeShadow Palette Copper Eyeshadow glitter brown matte Shimmer Makeup Eyeshadow PalletHazel Eyes Eyeshadow Palette smokey eye eyeshadow palette waterproof Long Lasting(C)
d64,https://www.amazon.com/HAUS-LABORATORIES-Lady-Gaga-Eyeshadow/dp/B07YHMR1TP/ref=sr_1_57?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-57,"HAUS LABORATORIES By Lady Gaga: GLAM ROOM PALETTE NO. 1: FAME | 10-Shade Eyeshadow Palette Blendable & Buildable Eye Makeup with Pigmented Matte Metallic Shimmer and Sparkle Finishes Unlock your Fame in the new Glam room palette no. 1. With 10 matte, metallic, and shimmer finishes made to perform on every skin tone, this universal palette gives you the power to play up every persona. Silky smooth, blendable shades range from warm pale peach and rose gold to cool plums and deep black for an ensemble of colors ready to envelop you in a new identity each time you want to reinvent yourself. Shades in Glam room palette no. 1: FAME Cake - Matte Pale Peach Applause - Gold and Pink Pearl Duochrome Curtain Call - Metallic Burnt Red Contort - Matte Sienna Scotch - Metallic Deep Brown With Golden Pearl Spotlight - Metallic Pink Champagne Cameo - Light Terracotta With Sheer Golden Pear Shimmy - Metallic Mauve Slipper Room - Deep Plum With Shimmer Pink Pearl Top Hat - Matte Black Universal Blendable Cruelty-Free Vegan About Us This is Not Just Another Beauty Brand. They say beauty is in the eye of the beholder, but at HAUS LABORATORIES, we say beauty is how you see yourself. We want you to love yourself and it is our vision to spread kindness, bravery, and creativity by providing tools for self expression and reinvention. This is your glam. Your expression. Your artistry. This is our HAUS. Your Rules. Ingredients: Talc (Matte, Frost), Mica, Zinc Stearate (Matte, Frost), Calcium Sodium Borosilicate (Sparkle), Silica (Matte, Sparkle), Zea Mays (Corn) Starch (Matte), Octyldodecyl Stearoyl Stearate, Dimethicone, HDI/Trimethylol Hexyllactone Crosspolymer (Matte), Synthetic Fluorphlogopite (Frost), Ethylene/Acrylic Acid Copolymer (Matte), P-Anisic Acid, Caprylyl Glycol, Ethylhexylglycerin, Tin Oxide (Sparkle, Frost), Poloxamer 338 (Matte), Iron Oxides (CI 77491), May Contain/Peut Contenir (+/-): Iron Oxides (CI 77492, CI 77499), Titanium Dioxide (CI 77891), Ultramarines (CI 77007) 14.2 g / 0.501 oz."
d65,https://www.amazon.com/MAEPEOR-Eyeshadow-Palette-Longlasting-Waterproof/dp/B08WRD6HLB/ref=sr_1_58?crid=1QJ2Z0KOR688P&keywords=eyeshadow&qid=1668625740&sprefix=eyeshadow%2Caps%2C92&sr=8-58,MAEPEOR Black Grey Silver Smokey Eyeshadow Palette 9 Colors Cool Toned Matte Glitter Eyeshadow Palette Longlasting Waterproof Smoky Eye Shadow for Girls and Women (Set 1 Black Grey Silver)
d66,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfYnRmOjIwMDA5NjI2MTE0Mjc5ODo6MDo6&url=%2FEyeshadow-BEPHOLAN-Pigmented-Waterproof-Sweatproof%2Fdp%2FB09XMG9GHP%2Fref%3Dsr_1_59_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Eyeshadow Palette30 Colors Rainbow Eye ShadowBEPHOLAN Highly Pigmented Makeup PaletteInclude Primer and Glitter EyeshadowWaterproof And Sweatproof (SPICE)
d67,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4OTc5Mzc5OTExOTg5NzM5OjE2Njg2MjU3NDA6c3BfYnRmOjIwMDA2NzIxMDU0MzM5ODo6MDo6&url=%2FCORINGCO-Glitter-Eyeshadow-Sparkle-Romantic%2Fdp%2FB0937FGC6T%2Fref%3Dsr_1_60_sspa%3Fcrid%3D1QJ2Z0KOR688P%26keywords%3Deyeshadow%26qid%3D1668625740%26sprefix%3Deyeshadow%252Caps%252C92%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,CORINGCO Eye Glitter Makeup Liquid Eyeshadow Sparkle | Shabam Shabam Romantic Glitter Shadow #02 Lake Light K beauty Makeup Shimmer
d68,https://aax-us-iad.amazon.com/x/c/RNOZVfdz0sC-6OFMyd6jrxQAAAGEgdgzLwEAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICDAS3fP/https://www.amazon.com/dp/B08XBHRS9B?pd_rd_i=B08XBHRS9B&pf_rd_p=55defc4a-7c1e-47a7-8d1d-5cc458cca688&pf_rd_r=ME1NVC79G6ZH41G7BNA7&pd_rd_wg=sphY7&pd_rd_w=GDw4Y&pd_rd_r=8bc601cd-c152-4a1a-90d0-5b047dc8843c,Alleyoop 11th Hour Cream Eyeshadow Sticks - Taupe Dollar (Matte) - Award-winning - Smudge-Proof and Crease Proof for Over 11 Hours - Easy-To-Apply and Compact for Travel - Cruelty-Free & Vegan 0.05 Oz
d69,https://aax-us-iad.amazon.com/x/c/RIpz-G1mAeD2-9tbL4zLFbUAAAGEgdj9ZgEAAAH2AQBOL0EgICAgICAgICAgICBOL0EgICAgICAgICAgICBllJHw/https://www.amazon.com/stores/page/79B75604-F6A3-4A4C-A1C1-0E08BDE9C962?pd_rd_plhdr=t&pd_rd_w=07sO7&content-id=amzn1.sym.552bcbb2-81a1-4e8b-b868-3fba7d5af42a:amzn1.sym.552bcbb2-81a1-4e8b-b868-3fba7d5af42a&pf_rd_p=552bcbb2-81a1-4e8b-b868-3fba7d5af42a&pf_rd_r=SJMZJJDME03E4GQ5MA4C&pd_rd_wg=iDIQd&pd_rd_r=039eb9a6-5218-4dd0-ab85-b6164e317e11&ref_=sbx_be_s_sparkle_ssd&qid=1668625792&store_ref=SBV_A05241351KX3BG5DS8KN7&lp_asins=B06XDNMPJ1,
d70,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NTg1MjcwMzI5MTUwNzc6MTY2ODYyNTc5MjpzcF9hdGY6MjAwMDU1NzAxMDA4NDk4OjowOjo&url=%2FElizabeth-Arden-Skincaring-Foundation-Hyaluronic%2Fdp%2FB08KYF71B2%2Fref%3Dsr_1_1_sspa%3Fcrid%3D303YN5GGBQF0U%26keywords%3Dfoundation%26qid%3D1668625792%26sprefix%3Dfoundation%252Caps%252C87%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1,Elizabeth Arden Flawless Finish Skincaring Foundation with Hyaluronic Acid Vitamin C & E
